,0,1,2,3,4,5,6,7,8,9,10
436,436,14960,17516,16578,4428,11861,6776,12737,962,14860,17462
437,437,1974,1639,12587,13609,3824,5489,7148,13730,11096,17351
438,438,776,1605,2046,615,811,4905,679,489,1163,7440
439,439,16879,17782,16688,9905,14053,7858,15916,10450,17769,2669
440,440,14758,738,75,5274,9502,39,15347,11422,16972,11073
441,441,7440,12442,4716,2713,3464,1878,1314,9039,879,1318
442,442,197,3981,3559,6443,7005,1958,7541,17635,664,876
443,443,3141,11800,12834,2896,1598,3022,816,3213,25,2906
444,444,5852,2512,1833,10319,2463,10313,7212,10126,5817,12042
445,445,640,1347,12242,774,10129,16214,11867,9311,14841,5784
446,446,983,143,1370,214,6989,7578,1078,156,4874,1072
447,11656,2272,447,10443,3717,5063,4372,8100,8334,15396,10636
448,448,3265,7339,6228,9731,7713,1271,1928,9749,12637,4090
449,1714,369,449,2294,3247,13547,791,2894,3027,11906,16523
450,450,10208,10288,9072,7079,4962,14299,10707,947,7556,3806
451,451,8727,7005,6443,3981,12170,876,664,17635,197,463
452,452,2854,6358,4574,4435,7228,13413,9060,3850,1727,2702
453,453,13937,170,6205,624,6368,1221,6651,12076,14377,2923
454,454,17279,17378,17379,11380,11641,13083,16081,14010,13411,16707
455,455,8808,12848,3369,16862,3043,2981,5371,1568,8089,12729
456,456,10560,11537,4797,1309,10536,5180,17055,12381,4923,2794
457,457,4916,17000,12986,4724,11482,12615,9487,15815,14197,4564
458,458,3834,936,5829,8316,8408,1462,6398,12435,5008,7009
459,459,1544,7592,17779,3655,13757,5811,4398,270,4567,1391
460,460,5932,11786,1994,3418,4056,6445,5068,1281,1939,6937
461,461,8267,16698,1207,2185,2493,10296,11584,7508,316,4963
462,2711,5981,3565,9737,12839,662,1398,3256,1989,462,7434
463,463,5807,7005,6443,12170,876,664,17635,197,3981,442
464,464,3405,3735,17151,6188,202,826,909,2228,9972,10941
465,465,178,1296,918,225,157,341,127,309,191,2358
466,466,1312,1859,12410,15680,15131,7564,1778,2680,2352,3593
467,467,8007,12356,11191,8596,7365,9313,4316,10994,7046,15150
468,468,16895,10707,14299,7556,947,3806,909,450,1359,1413
469,469,10286,9474,603,2595,6431,3088,4460,4330,11386,418
470,470,17088,7988,3025,4643,17638,10115,10448,7298,7133,1452
471,471,17424,5743,577,2439,8403,6254,14616,4122,14130,8564
472,472,14228,209,16602,17042,916,14195,16640,3500,3800,10877
473,473,3520,13270,5236,8545,12280,10144,11630,1247,3190,14317
474,474,16655,591,9259,12552,9957,9483,175,8483,2153,259
475,475,7039,11109,6696,10363,63,4892,7960,3695,9970,9304
476,476,14531,15747,7450,10083,6280,8963,11001,7899,8509,8200
477,477,5190,931,2632,425,2319,1045,3583,12212,1390,10499
478,478,10405,15994,7171,2520,1886,10616,15496,9552,7773,9976
479,889,479,14647,10607,8930,8277,7940,8791,2224,8145,14062
480,198,480,1604,12204,6590,10752,7801,4954,3431,794,4678
481,481,2423,4217,6776,17516,4976,962,14960,436,16578,17662
482,482,3340,134,175,5040,1929,641,2009,17048,4283,6996
483,483,3347,1934,12676,3403,16656,6011,12731,7692,2678,13483
484,8793,2606,1122,322,484,615,2046,811,776,438,11203
485,485,71,5138,4863,8396,12933,2074,6601,1251,14895,10903
486,486,1468,11,125,287,1140,7594,90,843,1230,5655
487,1263,1978,3225,1746,1495,1023,337,1118,405,1810,1446
488,488,1525,4235,1916,79,1411,2097,7710,2287,3408,7010
489,489,1605,10660,4562,776,438,8771,679,4905,1567,11983
490,490,2112,7590,2800,3061,3821,7996,9360,1695,5328,9671
491,491,4016,1771,2759,1352,982,3490,9274,764,5446,2598
492,492,6109,16801,9197,6581,3306,5583,10128,3991,7060,2292
493,493,7446,11132,2372,9961,914,17221,8228,269,8251,4850
494,494,3054,8741,4085,11363,3642,223,2070,4906,17594,8921
495,495,10318,12450,15512,12619,14205,9613,914,10685,14324,2257
496,496,9502,39,738,75,15347,11422,289,5274,5628,2414
497,497,5550,9277,4299,9948,6678,9265,9396,3618,10362,11664
498,498,4462,6784,911,1094,5336,3956,3074,14320,9537,5060
499,1757,499,1355,12878,695,5416,943,17577,14852,1899,1171
500,500,3549,7930,10984,11091,10842,10988,1694,4518,2132,5401
501,501,7104,3219,1875,10397,245,12512,7705,14393,8026,2386
502,12708,502,11515,2792,1449,14453,7447,2910,5154,1683,2024
503,503,1046,3865,16592,11309,2804,3487,16997,5829,11558,2826
504,504,1386,1345,4308,1162,12244,838,5090,564,1943,845
505,505,869,1860,7556,947,7079,10707,14299,3036,4962,1595
506,506,818,11746,5567,5046,14816,2755,138,1250,546,8808
507,507,5477,14162,820,16262,16028,112,621,9312,5688,10935
508,508,14835,2899,3319,10638,8656,9634,10074,13806,6117,17292
509,569,509,1007,3712,594,1010,6935,642,4961,1133,15629
510,510,3355,17664,9568,3613,721,2681,797,11877,409,17382
511,511,7784,8519,13079,7555,6131,17214,8510,3084,9775,13293
512,681,512,1176,7897,10304,2467,3860,4234,17510,720,5694
513,513,10505,5308,7565,607,4987,4476,8184,14227,15416,3523
514,514,2373,2415,14616,15170,12246,8855,17173,4710,8740,4122
515,515,1849,11188,10338,1773,1852,16103,12846,10734,13130,9471
516,516,1605,2161,776,438,2046,615,811,4905,679,489
517,517,5758,614,11203,349,1407,1991,1151,10360,11870,15934
518,518,902,6222,616,3753,15467,16877,1057,16102,8799,10324
519,519,226,338,11945,377,1275,2244,3849,4648,123,5075
520,520,8575,3051,223,3642,2070,17620,1768,1342,10585,746
521,1970,521,7972,8814,8181,2212,15809,15043,2593,2093,13699
522,522,15817,4175,16577,1063,6776,14960,11861,8597,5202,962
523,523,5281,16368,9571,15008,12655,15521,9347,7403,15025,1523
524,524,1132,6261,3178,11639,1846,10421,14232,10185,2384,713
525,525,103,805,7947,6494,6450,1229,68,9709,296,4235
526,526,6358,4435,2854,14017,8515,9004,13413,7228,2222,6811
527,527,17722,7858,15497,8043,10044,5131,10840,839,2213,11353
528,528,12326,6578,6781,2817,8305,2704,2671,9675,8147,2984
529,529,7216,10342,5901,6575,435,14729,6908,10466,6311,15823
530,530,2728,6166,3313,4661,6757,5111,3376,15435,7326,15148
531,531,15424,15226,9114,6441,4574,11636,9952,5609,542,13669
532,532,10713,12632,7312,12273,6970,15317,2794,10779,7784,8397
533,533,2944,13509,3936,15047,9785,13025,15699,15637,17037,2345
534,2339,1148,1186,1508,687,534,1632,8898,208,3871,1875
535,535,8981,6242,6012,6821,312,1543,5020,12771,16094,7752
536,536,11270,10138,10280,1733,5609,542,13669,1891,15319,5517
537,537,11434,15491,3828,5078,15824,4775,5841,6855,5822,9102
538,7835,538,1123,280,1591,2420,1374,2298,1629,2451,1091
539,255,1011,10867,539,6659,6908,15823,10466,14729,5901,6311
540,540,13022,8145,2224,7940,8791,8277,8930,10607,14647,479
541,541,5060,3360,6840,6014,8883,14390,4664,4660,3013,5272
542,542,5609,13669,5517,3310,12467,536,2890,10138,12982,4127
543,543,1217,7782,10348,6194,3262,13109,6857,10464,4508,7320
544,544,15255,15033,5145,2495,9885,3151,4681,10409,2577,3001
545,545,525,103,6494,6450,3732,2438,7255,805,7947,68
546,546,138,14816,2755,5046,11746,5567,1250,818,506,2427
547,547,10735,4375,10986,1215,14276,12937,12818,13045,12936,12956
548,548,1930,416,1231,9947,4512,14804,401,4831,10455,13654
549,549,2556,1170,1050,715,4157,7208,1161,122,981,15974
550,964,550,2176,17094,3903,1375,5919,2602,804,1174,5689
551,551,4601,6885,13208,1868,5676,16077,6337,8842,2615,844
552,552,2005,8005,1692,9283,770,166,1046,14504,10646,13828
553,553,3564,6918,1325,5761,6035,14381,9011,1072,4874,983
554,554,9976,1193,2471,2520,12736,14798,1759,4371,9552,7065
555,555,6324,4846,729,1809,661,3371,10397,245,7104,501
556,556,9070,11138,11284,17037,14001,12021,6758,3068,16755,11174
557,557,14529,3711,5731,8856,6638,10603,12676,12888,16717,5258
558,558,7283,5367,17097,2028,709,2086,1128,1001,5030,1198
559,559,5617,8569,5586,11389,12523,842,13563,901,1428,14953
560,10636,560,11656,2272,447,10443,3717,5063,4372,8100,8334
561,561,1392,4895,2412,4678,24,12921,7772,15273,7125,3046
562,562,2059,15554,11895,9522,5085,17539,1643,13485,4140,14088
563,563,5754,4532,1042,10436,4089,12046,6867,14397,8308,12156
564,564,12244,838,5090,1943,845,6542,10139,11577,3250,9680
565,565,9971,9907,16678,998,6224,612,6468,670,1193,16987
566,566,10303,15319,16755,8671,11174,10914,13463,11687,10072,13543
567,567,956,2336,2821,868,583,986,8751,2018,2048,17003
568,568,3387,4499,1111,276,1535,15974,122,1161,981,7208
569,569,509,1007,3712,594,1010,6935,642,4961,1133,15629
570,570,2477,185,13810,6302,10382,253,10321,2039,4002,8194
571,378,4982,898,571,144,15206,12139,5700,1638,2218,14793
572,572,1372,8483,93,4398,3902,8175,8261,124,3655,4283
573,573,7819,9173,10349,5276,5528,10390,4631,10550,1579,9164
574,574,1670,329,257,2337,703,2201,5689,804,1174,1902
575,575,9102,1156,6855,15824,14109,11434,9261,5841,8018,8678
576,576,3296,11557,2139,14308,4225,17257,15846,17275,424,16581
577,577,5743,17424,471,2439,8564,6254,4122,14616,8403,14130
578,578,16580,13008,3083,12491,7936,2198,3738,2199,5823,232
579,579,8844,5823,958,1277,3891,8738,3975,8285,4980,7334
580,13650,580,4822,2019,4812,8159,11671,948,8494,1032,9793
581,581,5314,6814,14830,17178,6269,1919,12476,9925,16987,11348
582,582,12552,4283,9483,8175,13757,4567,12584,17595,124,3902
583,583,868,8751,2336,567,956,986,15754,2018,2048,17123
584,584,15276,8224,3918,4870,1243,3785,17484,5726,14497,13059
585,585,6467,16296,7494,2252,4816,14020,7251,1739,17118,11936
586,586,12076,6651,14377,1221,6368,800,6522,1226,4271,996
587,587,11678,5961,7089,3449,8426,7548,6248,5815,5019,4757
588,1062,588,1173,852,6555,1187,9645,2668,2604,13399,1360
589,589,2647,273,6785,15346,11905,8485,14059,7597,3526,648
590,590,11644,3297,9390,8926,147,13725,13280,77,137,37
591,591,16600,249,712,12552,9957,9483,134,175,482,16609
592,592,7393,7851,6914,5515,14921,7630,4420,8746,11602,14269
593,593,6226,701,14727,11020,9895,9992,3365,2217,14812,7660
594,594,3712,509,569,1007,1010,642,4961,1133,6935,15629
595,595,101,572,200,17048,3655,93,1544,16736,323,990
596,596,3434,6628,2342,146,8277,7940,8791,8930,10607,2224
597,597,13419,4683,11217,10941,3335,16555,5707,8475,16650,11035
598,598,873,11588,3849,4648,123,13104,17321,7594,1219,243
599,599,4948,9933,6411,11727,6121,1103,12020,6353,8014,9888
600,600,2424,14505,1659,3610,3859,9289,16858,2144,11646,13068
601,601,4559,717,2921,1125,342,344,2863,3585,2555,8020
602,50,602,740,1493,1276,9647,4139,2473,12049,6795,2299
603,603,9474,10286,2595,469,8976,16737,16738,16792,4963,3794
604,604,2624,14645,3117,1818,6750,2326,5839,16591,3795,16445
605,605,286,5233,422,13371,1272,4931,6377,8116,10142,3067
606,606,15322,1570,9765,8035,7086,10649,16234,9630,2584,15922
607,607,7565,5308,10505,513,4987,13323,5873,1190,7547,14059
608,608,13793,3749,10429,651,7443,379,8054,3131,5235,6611
609,609,13572,3599,11644,2508,77,13280,13725,137,37,14405
610,610,1875,501,7104,3219,9507,1274,8708,5430,431,1504
611,611,4183,2384,713,905,4701,10185,2958,10421,1846,14232
612,612,6203,11882,16709,5314,581,6814,14830,6269,17178,1919
613,613,10346,13399,588,1173,1062,2604,852,1187,6555,2668
614,614,349,517,11203,5758,10360,10112,1407,1991,1151,11870
615,2046,615,811,776,438,4905,1605,1163,1567,6385,762
616,616,1057,15467,3753,902,16877,518,6222,16102,11102,9170
617,617,11655,17124,3653,6138,2392,9174,4786,11852,12252,9794
618,618,8808,455,5371,3043,2981,1568,8089,12729,3369,12848
619,619,8396,836,384,4113,71,164,7785,3090,6287,136
620,620,9658,1924,650,353,2628,3170,5715,7365,8596,14834
621,621,820,16262,14162,16028,112,9312,12400,3914,12821,10935
622,622,4702,1548,9001,3423,3967,14058,17699,14146,2748,16218
623,1263,1978,3225,1746,1495,1023,337,1118,405,1810,1446
624,624,1619,4897,996,170,6205,453,1221,6651,14377,12076
625,625,4021,1937,6130,13335,11569,5790,9989,2499,5993,12546
626,626,3910,1488,577,1397,202,826,909,16276,2228,9972
627,627,3024,8390,15136,17513,5155,11575,10097,2683,15103,7911
628,8997,13635,14683,13086,11808,628,646,5787,14099,8534,11436
629,629,7654,14726,10827,5840,17742,10249,11687,13463,10914,330
630,630,4331,16189,12606,5511,10269,15473,1357,2543,9118,15807
631,631,7546,10192,8028,17291,13549,4289,14925,13473,11251,11103
632,632,9435,1241,15260,1457,3764,15650,11399,11398,12827,16442
633,633,1895,1560,14229,1858,16752,13597,2296,3436,4041,9310
634,634,706,61,87,15493,2942,11170,12340,11661,7885,5781
635,635,71,5138,4863,8396,12933,2074,6601,1251,14895,10903
636,636,16577,11396,6776,11861,8597,962,814,522,11178,15817
637,637,55,1691,7408,42,12,7351,7386,7962,13924,3363
638,638,16646,6523,9308,16274,8559,315,7676,432,5579,11689
639,639,2986,14577,2792,502,12708,11515,6219,1449,735,2787
640,640,1347,445,12242,774,10129,9311,14841,17771,11867,16678
641,641,2009,134,175,482,5040,3340,1929,17048,13757,3655
642,642,594,3712,1007,569,509,1010,15629,5582,1133,8637
643,643,16340,8258,6412,4691,9445,3581,11481,9370,2366,1368
644,644,2566,10004,13660,9765,1908,3783,3709,10210,12679,1570
645,645,1503,16696,6082,3603,16200,17641,10114,2544,13676,12827
646,8997,13635,14683,13086,11808,628,646,5787,14099,8534,11436
647,647,1767,5834,3586,16441,2143,4909,14512,13924,7351,7386
648,648,1339,860,396,13,273,6785,15346,11905,8485,14059
649,649,4036,9873,11528,2972,3446,1800,1984,15187,3338,8812
650,353,650,2628,9658,1924,620,3170,14834,8596,5715,7365
651,651,3749,10429,7443,379,5235,1875,97,6611,2170,3219
652,652,161,4521,1728,2115,169,14282,4942,2764,13535,13750
653,1013,2204,3458,653,1913,2049,1561,2845,1760,4409,5444
654,2642,654,2335,7435,17557,13785,1779,2302,2079,12542,15392
655,655,13190,2431,330,10020,6101,7683,1993,3767,9636,14205
656,1686,2835,656,15370,4783,6267,2506,1872,4938,5027,12783
657,657,223,3642,2070,13977,9840,402,4153,7332,11784,7540
658,658,11156,887,1049,11872,3070,7794,13834,3750,15148,13721
659,659,1605,776,438,1776,900,11983,719,5788,9012,4364
660,660,12679,1570,3753,644,9765,16360,13014,11384,11439,11495
661,661,555,6324,3749,1809,729,4846,3371,501,245,10397
662,2711,5981,3565,9737,12839,662,1398,3256,1989,462,7434
663,663,6435,4524,3699,7270,6628,1678,4023,9041,13754,8687
664,664,876,17635,12170,6443,7005,197,3981,11580,463,442
665,665,15310,2348,16036,1900,5409,16527,5992,9019,8933,2656
666,666,429,10441,8402,10683,17612,17630,8152,4517,2563,2783
667,667,13582,6658,2371,3576,12407,5874,12499,17006,13021,14450
668,668,1259,3457,14654,2791,12695,14508,16389,10542,12117,4199
669,669,7798,15563,15562,15561,15511,15510,15509,15560,16015,11515
670,670,1919,1509,14774,11721,10655,11614,9596,11014,5106,5505
671,671,1447,7475,11903,14596,6972,4063,14220,8558,8965,13236
672,672,2639,1511,9760,10864,6736,8877,4326,680,3300,116
673,673,7405,3369,2981,3043,5371,1568,8089,12729,12848,16862
674,674,14638,5686,704,14586,3676,4583,9942,11795,6919,5924
675,675,4277,10261,1649,8455,7562,11980,15751,10030,5964,3802
676,676,1408,12493,15687,13984,5228,5894,9494,9397,12777,3328
677,677,7562,1649,4277,8455,707,2878,5891,12608,5036,10926
678,678,3065,1969,5120,13881,3266,15671,12582,11585,7470,12385
679,679,762,6385,11274,13245,10917,1605,10112,776,438,5758
680,680,1511,3300,5113,1473,2639,9760,3862,11030,6736,8877
681,681,512,1176,7897,10304,2467,3860,4234,17510,720,5694
682,682,34,350,10922,17220,6059,12931,16622,15504,11723,7382
683,683,1171,163,623,835,4997,1978,2187,2548,118,2801
684,684,15216,8899,10195,3957,2994,8600,14208,3101,11151,11198
685,685,12748,6333,9590,12039,12415,107,17661,7487,12826,2360
686,686,8020,1125,2863,344,342,2555,3585,1171,2548,1118
687,2339,1148,1186,1508,687,534,1632,8898,208,3871,1875
688,688,14580,7621,2281,14671,2665,9115,14642,5094,16468,3422
689,689,9418,5620,14951,6144,1802,17016,5982,10581,8099,14675
690,690,2055,17172,9276,16155,13178,12858,6221,8809,14858,17781
691,691,6561,10879,10823,10987,10931,3648,4136,14941,3673,6617
692,692,16419,10330,297,14793,14908,12139,15206,898,4982,378
693,693,11045,13033,16508,15789,16559,12904,3685,6534,10726,14273
694,694,17568,2821,9986,8587,4968,13075,9863,11934,8605,6730
695,12878,695,943,17577,14852,5416,1899,1171,2187,1978,3225
696,696,14140,6859,7069,3305,11236,1143,7753,5638,3102,2952
697,697,1557,1651,311,7734,10545,12558,9242,1874,8648,10669
698,698,1075,10519,14744,8159,11671,948,8494,1032,3516,8929
699,699,1371,9647,7844,1280,4606,4589,9074,13994,8363,1348
700,700,5833,2918,13700,6533,8284,12954,2263,4561,14404,11221
701,701,6226,14727,9895,593,11020,9992,3365,9218,4773,16320
702,702,13051,2231,5536,629,8321,15698,7654,14726,13947,10020
703,2337,703,574,1670,329,257,2201,882,219,5689,804
704,14586,704,9942,674,3676,4583,14638,5686,11795,6919,5924
705,705,5727,13104,6381,2171,7886,3419,7413,6363,4980,7334
706,706,634,1321,61,87,15493,3321,11661,12340,7885,15442
707,707,528,6781,12326,6578,8305,2817,2671,2704,8147,2674
708,708,13560,12850,12206,17592,987,14826,17713,11948,13063,12022
709,709,7283,5367,17097,1128,2028,11536,5857,2086,558,8382
710,7424,710,12590,8617,12572,1025,2812,3293,15901,3894,17653
711,711,217,86,12230,896,13598,14065,6613,1040,5532,8368
712,712,16600,249,591,1544,3655,9259,259,7329,10252,323
713,905,4701,2384,713,10185,4183,611,2958,10421,1846,14232
714,714,12290,17197,12586,8992,13108,937,12152,13521,4300,10430
715,549,2556,1170,1050,715,4157,7208,1161,122,981,15974
716,716,1147,13116,11688,19,8154,3897,3022,2033,12559,2906
717,717,2921,2490,1125,2863,342,344,601,3585,2555,8020
718,718,13888,2820,5091,14556,7768,2893,1234,6005,8979,4009
719,719,11983,1605,776,438,5701,900,1776,4364,5788,9012
720,720,17510,512,681,1176,7897,10304,2467,13350,8456,5694
721,721,9199,5282,11930,11659,510,3355,2681,17664,9568,11877
722,722,11510,1490,14368,6623,10008,7704,12312,6362,15621,9740
723,723,501,7104,3219,14006,1875,15941,7585,12959,2386,12512
724,724,2125,13673,340,11076,3218,1085,15610,9321,2050,14535
725,725,1605,776,438,1776,900,11983,719,5788,9012,4364
726,726,5240,768,2454,11232,17715,2057,400,13960,10834,11048
727,727,4025,7456,9273,8906,296,13654,1229,16248,9314,6696
728,728,14970,13338,5289,4164,1248,10913,7157,5061,11989,2995
729,729,1809,4846,555,6324,3219,1875,3561,2503,661,1148
730,730,16108,2065,1699,3408,1038,1916,79,1411,7710,2287
731,731,14772,9773,9419,7607,10488,310,12657,1261,1333,14520
732,732,4340,10613,2320,8388,6853,4056,6445,5068,9352,6937
733,733,12881,12883,9725,2540,5388,13422,13037,3233,14778,14661
734,734,14781,16386,14345,16993,15892,4380,12313,14748,15568,14002
735,735,9220,14428,13855,17131,10893,6600,12501,5485,10539,7957
736,736,9754,7355,563,14424,13762,4532,5754,1042,10436,6867
737,737,238,1464,4768,9372,14723,8620,3416,2385,851,9852
738,738,75,14758,440,15347,11422,5628,496,790,6206,5274
739,739,6878,4076,17053,15525,974,10779,8130,4590,2829,2889
740,740,1493,602,50,1276,4139,9647,2473,6795,2299,12049
741,741,1491,11814,1035,13492,4733,11715,13790,1596,11754,2201
742,742,6696,10363,63,13654,9302,9947,4512,14804,401,4831
743,743,6245,6457,15748,15528,867,4862,6746,12330,5007,17262
744,744,917,9432,9731,16254,7713,1271,1928,14967,7325,6228
745,745,7096,17034,6218,7090,15089,17001,10053,16671,10426,8511
746,746,7384,9968,2934,10585,1546,5261,1768,1342,1119,1420
747,747,5358,4294,3664,8891,1817,6011,11117,1884,3403,16656
748,748,3057,11834,5507,5712,1,13583,4844,8642,7874,14570
749,749,5060,3360,6840,6014,8883,14390,11741,2018,2048,12789
750,750,7001,1592,6190,7741,4970,6851,5365,8594,5086,16973
751,751,9626,11702,11937,15628,8024,8693,13684,13429,5356,13290
752,752,9792,7859,5305,9522,1643,9491,7040,2456,17303,5089
753,753,12906,108,346,3153,358,11823,16195,11271,12318,6397
754,754,4448,7111,15180,6695,4170,12985,8523,9850,5564,13093
755,755,2443,14505,3361,4552,1882,3859,6055,13294,9038,16858
